order_id,user_id,product_id,quantity,order_date
8328,6590,380,1,2025-02-18 03:55:47.065762
8329,3179,2702,3,2025-04-20 16:54:07.247342
8330,4165,4766,1,2025-05-01 23:47:28.110182
8331,4368,2082,2,2025-01-24 18:39:43.512259
8332,883,1135,2,2025-07-11 15:21:12.924889
8333,3134,9413,5,2025-10-28 06:11:43.161936
8334,8424,8964,3,2025-10-31 00:42:11.066372
8335,5216,9070,3,2025-02-07 18:03:06.697242
8336,9527,5663,2,2025-07-07 10:55:29.355225
8337,6644,6452,1,2025-04-27 16:28:14.840508
8338,6666,1118,1,2025-04-27 16:29:32.058248
8339,9753,3875,5,2025-07-14 10:33:15.959443
8340,9355,7750,3,2025-01-17 18:45:55.547955
8341,7746,6162,2,2025-06-09 13:11:26.310205
8342,3919,4647,5,2025-08-15 18:21:02.476792
8343,7321,8257,5,2025-09-01 09:32:20.529377
8344,3235,1766,2,2025-03-12 14:48:02.882126
8345,4979,1582,5,2025-02-25 11:01:30.437085
8346,5193,6319,3,2025-03-28 13:25:19.007121
8347,6048,2316,3,2025-07-10 13:26:13.272764
8348,9511,6741,2,2025-07-30 21:32:02.206790
8349,4075,7547,1,2025-09-15 17:36:08.123311
8350,1478,6344,1,2025-10-14 00:26:18.136392
8351,1583,186,2,2025-05-05 20:28:41.189591
8352,8070,995,3,2025-03-12 02:05:09.914265
8353,6736,6086,2,2025-09-09 15:46:07.511939
8354,5255,190,1,2025-01-11 13:57:27.563807
8355,7886,3892,3,2025-07-26 07:07:39.644979
8356,4076,2908,1,2025-09-20 12:15:04.885654
8357,4009,7162,2,2025-07-20 20:22:24.670017
8358,9334,9619,2,2025-10-12 12:48:08.697008
8359,1759,103,1,2025-06-07 22:52:58.068275
8360,5115,9591,5,2025-07-23 17:28:41.355447
8361,9049,6296,1,2025-01-30 00:22:32.708127
8362,5154,3354,5,2025-04-10 00:36:29.502489
8363,9802,5650,1,2025-07-25 09:18:26.928187
8364,6450,2176,2,2025-10-30 01:49:19.072463
8365,9454,1506,5,2025-05-27 16:43:55.089838
8366,1817,114,4,2025-05-13 15:56:12.256959
8367,8626,9138,1,2025-04-06 18:50:04.722687
8368,8463,1222,1,2025-07-02 04:13:28.099521
8369,5310,2533,1,2025-03-03 17:03:19.268231
8370,6778,8380,4,2025-08-10 23:41:09.706526
8371,3013,904,1,2025-06-22 01:21:18.909939
8372,3506,1306,3,2025-07-03 08:01:54.623494
8373,6434,8386,5,2025-10-20 15:08:19.643939
8374,4123,4902,3,2025-06-13 14:08:20.333424
8375,2558,3504,4,2025-10-07 12:00:22.321633
8376,9181,3971,1,2025-07-19 10:07:37.998094
8377,3996,4271,1,2025-02-01 21:22:51.141599
8378,4744,9725,1,2025-10-29 15:05:09.862939
8379,8961,8278,3,2025-10-24 20:20:28.319232
8380,4193,1716,4,2025-03-11 18:36:08.451266
8381,6036,7887,1,2025-06-14 08:07:29.805553
8382,7533,9278,3,2025-10-17 10:06:06.832283
8383,2335,1982,4,2025-07-15 23:37:01.800625
8384,3984,7683,3,2025-07-03 17:11:57.906678
8385,2671,5062,5,2025-09-20 15:38:03.933013
8386,1284,5168,2,2025-01-22 11:25:38.177941
8387,9751,2778,1,2025-06-07 05:36:33.938103
8388,2621,7791,4,2025-06-14 14:54:20.637160
8389,1749,7511,4,2025-07-07 12:51:25.669146
8390,7322,8712,1,2025-04-29 18:43:06.508317
8391,7234,9580,1,2025-03-03 08:27:59.730078
8392,9376,3996,5,2025-09-09 03:58:47.033981
8393,1290,1898,1,2025-01-14 17:19:25.481005
8394,172,335,5,2025-05-17 05:47:58.052752
8395,6530,1567,5,2025-02-04 13:38:08.117712
8396,1893,7734,3,2025-03-29 14:41:37.052576
8397,3161,3825,4,2025-03-03 21:08:46.289457
8398,5627,3692,5,2025-04-17 23:53:47.134414
8399,5307,398,2,2025-05-29 15:25:58.047863
8400,7386,1156,1,2025-05-09 15:31:27.691608
8401,9827,1349,3,2025-02-16 20:58:44.082478
8402,6895,225,1,2025-09-24 10:35:34.882295
8403,9068,2024,2,2025-08-07 21:17:22.200655
8404,255,4308,4,2025-10-21 04:13:21.986008
8405,1897,1900,4,2025-06-09 14:04:17.220263
8406,467,4485,1,2025-02-05 03:27:00.854920
8407,2250,2590,2,2025-08-21 04:54:22.634654
8408,2593,7750,1,2025-02-06 01:03:06.421472
8409,4928,8393,4,2025-09-12 02:00:58.010344
8410,6908,2829,5,2025-03-31 15:28:10.306339
8411,6683,6548,2,2025-07-19 03:15:04.244315
8412,2185,8107,2,2025-03-25 05:08:13.663184
8413,5966,4979,3,2025-03-05 16:13:41.458515
8414,926,9895,1,2025-08-30 15:30:19.820678
8415,6972,2531,2,2025-03-30 02:38:22.464907
8416,3143,3361,2,2025-05-28 11:47:42.188571
8417,1019,4726,4,2025-04-10 17:12:44.317281
8418,6310,8215,4,2025-09-12 11:56:36.639297
8419,690,3445,3,2025-01-13 12:14:37.082113
8420,4728,971,3,2025-05-17 11:57:53.685354
8421,1959,2109,3,2025-09-18 01:39:45.717650
8422,4722,7490,5,2025-04-15 06:01:50.863641
8423,4523,644,5,2025-05-25 19:19:57.074630
8424,796,9180,5,2025-02-09 02:20:57.045257
8425,1267,5542,1,2025-04-01 01:38:16.884762
8426,4390,1653,5,2025-05-06 18:03:12.150373
8427,8467,713,2,2025-05-21 08:05:47.526804
8428,1017,3787,5,2025-01-10 00:30:09.077277
8429,4082,1559,4,2025-08-20 19:38:10.746773
8430,9312,1781,1,2025-10-24 00:55:47.563459
8431,7766,4660,3,2025-09-14 00:38:16.223265
8432,6890,3604,1,2025-10-04 22:33:53.526627
8433,1680,1337,4,2025-06-12 04:15:11.107578
8434,6897,8387,2,2025-05-11 19:42:07.747827
8435,7476,5784,4,2025-07-27 10:19:51.973173
8436,420,3680,1,2025-08-24 08:30:42.944650
8437,4581,4854,1,2025-03-15 13:07:44.220245
8438,9106,9153,1,2025-09-24 10:54:02.684078
8439,1277,1140,5,2025-03-01 07:25:43.711270
8440,6064,7742,2,2025-07-18 01:27:18.378246
8441,1091,9623,4,2025-04-27 23:17:20.240416
8442,5361,200,3,2025-09-22 14:11:06.151458
8443,3692,2667,5,2025-03-16 19:04:51.744650
8444,3840,6297,2,2025-04-14 16:14:58.294625
8445,5466,1703,4,2025-04-24 04:27:35.716066
8446,7821,1857,1,2025-01-11 13:21:10.348621
8447,1332,3078,1,2025-09-08 19:18:02.899308
8448,9939,8380,5,2025-02-14 10:44:37.872925
8449,8493,7968,5,2025-07-19 07:10:07.527188
8450,1142,2466,3,2025-10-08 12:51:10.871594
8451,9026,3083,5,2025-05-10 19:01:56.077298
8452,9553,385,5,2025-02-01 17:50:18.711021
8453,543,9862,1,2025-05-09 22:27:38.904252
8454,3490,7713,2,2025-04-13 18:03:22.506568
8455,5385,4808,1,2025-08-26 13:11:47.835874
8456,4242,3860,3,2025-07-30 16:09:44.183800
8457,1338,3661,2,2025-09-18 09:24:31.734897
8458,7792,6429,1,2025-02-27 02:38:49.138170
8459,4104,8412,2,2025-09-23 12:03:23.130426
8460,8481,8537,3,2025-07-25 23:10:06.096689
8461,8981,6221,4,2025-07-13 22:10:52.915802
8462,4310,1580,2,2025-07-25 15:55:55.014301
8463,4028,2968,1,2025-06-30 07:14:44.893612
8464,4644,3929,3,2025-02-05 05:49:52.112397
8465,7309,2904,1,2025-09-17 14:42:05.135225
8466,8309,3996,1,2025-01-10 11:13:24.341679
8467,808,5679,5,2025-01-18 10:31:38.878497
8468,9098,7998,5,2025-08-12 22:26:42.538374
8469,2784,7677,3,2025-07-11 09:33:09.448929
8470,4130,5591,3,2025-05-15 18:35:08.300979
8471,2301,5429,3,2025-07-01 10:17:50.236126
8472,2856,3424,2,2025-07-08 17:14:08.926499
8473,3529,4802,1,2025-02-24 06:48:05.014932
8474,6073,4803,5,2025-05-23 06:21:05.796032
8475,4858,1324,1,2025-09-05 12:08:46.128748
8476,8932,3808,4,2025-07-01 01:02:42.245185
8477,8579,6384,2,2025-04-09 17:18:37.418995
8478,4992,4903,4,2025-05-02 12:23:36.221325
8479,6983,8818,2,2025-05-09 00:53:42.534541
8480,9296,2134,3,2025-03-26 01:32:45.011691
8481,3730,5774,3,2025-07-04 22:42:33.043063
8482,8349,3323,1,2025-03-12 08:53:49.419225
8483,4602,857,2,2025-01-01 05:58:13.243392
8484,1834,4317,5,2025-06-13 06:35:59.407626
8485,4566,5803,4,2025-05-30 17:51:05.371655
8486,1323,3750,2,2025-10-13 02:40:51.230914
8487,3472,392,2,2025-01-21 22:52:12.590531
8488,8893,6453,3,2025-06-15 13:06:11.218153
8489,2539,2624,4,2025-04-23 18:48:10.857598
8490,500,5418,4,2025-04-28 10:04:42.484859
8491,8178,6633,3,2025-10-09 19:50:47.971726
8492,8091,9229,4,2025-02-24 03:45:10.027220
8493,8758,3516,1,2025-07-15 03:30:15.621038
8494,7261,5351,4,2025-10-13 19:42:45.314469
8495,7399,4223,2,2025-06-20 11:20:11.559657
8496,6291,3484,1,2025-07-21 02:06:37.362563
8497,9782,5528,3,2025-06-05 22:00:32.770330
8498,829,9997,2,2025-01-22 23:09:15.214109
8499,2346,8360,2,2025-08-01 10:24:38.005984
8500,7968,3374,5,2025-06-09 12:02:54.242596
8501,8698,8218,2,2025-01-11 14:40:20.131179
8502,3437,266,1,2025-06-23 16:11:38.636840
8503,7185,8250,4,2025-07-22 21:50:24.843694
8504,3495,445,3,2025-03-27 15:58:14.015790
8505,1673,61,5,2025-09-09 07:36:46.346799
8506,7732,6073,4,2025-10-05 11:51:43.798995
8507,2820,7899,1,2025-10-04 08:24:09.648528
8508,2648,8320,5,2025-06-07 12:52:16.877267
8509,6418,2225,2,2025-03-21 12:11:46.293225
8510,3473,4683,2,2025-05-09 01:33:44.314101
8511,3539,5967,1,2025-04-25 11:14:43.013887
8512,6687,9604,5,2025-03-11 07:45:27.986738
8513,8497,3393,1,2025-06-24 23:44:01.592821
8514,6181,4365,5,2025-10-05 09:40:57.751842
8515,1540,8597,4,2025-05-31 13:07:32.399096
8516,7178,8995,2,2025-08-30 00:55:25.405208
8517,8629,3955,3,2025-02-14 12:11:08.795104
8518,9700,5197,5,2025-10-26 22:14:13.730170
8519,8318,1102,3,2025-06-01 16:00:29.007600
8520,7673,8773,4,2025-08-16 12:47:59.180737
8521,2580,9468,3,2025-02-28 17:52:17.543906
8522,7837,3671,4,2025-02-05 09:54:11.761432
8523,7778,3486,4,2025-07-28 19:15:45.671834
8524,752,6625,2,2025-07-18 10:14:28.193427
8525,8805,857,1,2025-08-21 08:09:52.513971
8526,405,4148,3,2025-05-15 21:09:45.535667
8527,4090,5801,1,2025-04-12 02:50:17.271110
8528,9438,1084,2,2025-09-15 08:02:11.773533
8529,9800,9053,3,2025-07-18 02:12:18.054455
8530,7176,3326,3,2025-10-15 11:32:13.301227
8531,891,9676,5,2025-02-10 09:23:16.809133
8532,960,1240,1,2025-01-14 22:31:58.058723
8533,639,6513,4,2025-10-11 05:47:36.859342
8534,6652,3035,2,2025-08-21 00:53:22.894381
8535,9754,6934,2,2025-02-22 04:25:25.723734
8536,9902,2329,1,2025-01-13 05:06:13.734593
8537,4863,9726,2,2025-07-22 13:09:03.176703
8538,9698,7395,3,2025-08-27 14:01:08.829618
8539,7294,5844,5,2025-05-17 18:43:41.278243
8540,2028,6782,5,2025-05-11 06:54:19.589528
8541,975,3334,4,2025-07-10 05:13:22.828138
8542,3205,240,4,2025-04-01 15:34:19.962155
8543,7820,4967,5,2025-07-02 16:40:31.433203
8544,5124,4737,3,2025-10-14 13:59:07.635348
8545,122,2989,5,2025-03-06 15:56:24.816265
8546,1228,1409,3,2025-07-29 21:34:06.201651
8547,4925,4495,5,2025-09-19 05:07:10.871269
8548,2376,8419,3,2025-03-10 03:32:58.820626
8549,4494,2274,5,2025-08-06 07:22:10.582989
8550,7366,9,2,2025-08-03 22:25:56.922134
8551,9838,7857,2,2025-05-28 03:42:33.014397
8552,7215,3495,2,2025-08-20 00:41:20.724198
8553,9551,6959,3,2025-09-28 11:55:26.872635
8554,3258,8574,2,2025-04-04 00:59:46.656896
8555,844,1536,2,2025-05-17 15:23:31.100906
8556,9052,375,4,2025-10-11 21:55:29.123334
8557,348,9763,1,2025-09-06 09:13:01.934633
8558,197,3182,1,2025-06-09 15:38:02.162174
8559,5800,7963,1,2025-03-05 15:00:56.194230
8560,6851,2956,1,2025-02-02 09:17:29.614723
8561,8637,2707,2,2025-10-29 22:44:37.646231
8562,9793,6191,3,2025-03-28 21:35:43.519408
8563,8494,6371,1,2025-03-20 18:40:38.817525
8564,4423,2287,3,2025-08-22 04:52:50.037786
8565,3366,2799,2,2025-02-08 23:49:00.137717
8566,9455,1678,2,2025-08-22 06:52:12.426292
8567,7349,8458,2,2025-07-02 20:58:51.320133
8568,3768,5778,2,2025-01-11 07:00:40.574345
8569,3856,7798,2,2025-10-03 06:54:17.708059
8570,6630,3913,4,2025-07-12 09:40:38.652636
8571,6070,6118,5,2025-08-21 22:01:30.017841
8572,8759,2189,3,2025-03-07 15:07:52.282029
8573,9175,508,3,2025-07-17 17:36:01.750518
8574,6433,7007,5,2025-07-24 18:24:31.992876
8575,3158,1539,5,2025-10-10 05:37:50.726605
8576,2708,4109,4,2025-06-25 15:05:43.655454
8577,3735,5033,1,2025-03-14 02:34:39.973872
8578,6280,4837,4,2025-09-29 21:03:03.252555
8579,6741,7099,4,2025-08-28 06:39:47.060451
8580,3488,5418,3,2025-07-28 13:17:53.058398
8581,2441,8383,4,2025-06-08 16:37:24.112940
8582,8580,1372,2,2025-06-23 04:02:32.705303
8583,6874,2776,4,2025-04-09 21:41:23.129054
8584,1314,6249,3,2025-09-19 16:10:27.971855
8585,9099,4167,2,2025-08-13 21:48:38.814036
8586,4974,9099,4,2025-03-26 04:28:50.954199
8587,1036,9913,1,2025-07-08 21:54:37.600690
8588,7153,2329,4,2025-04-29 16:03:33.504968
8589,7691,8843,1,2025-05-27 06:50:18.911109
8590,7276,8312,5,2025-10-03 10:56:48.900284
8591,2060,9250,1,2025-06-12 07:04:27.537151
8592,5980,1236,3,2025-05-31 00:33:50.475199
8593,7740,6056,4,2025-05-20 10:21:22.053012
8594,2853,2182,2,2025-03-21 21:55:50.464606
8595,6448,4289,3,2025-10-19 15:03:41.307408
8596,5646,4735,5,2025-04-12 15:54:56.349843
8597,80,5031,4,2025-02-06 04:00:30.011601
8598,4397,7064,1,2025-08-23 00:12:27.716926
8599,9190,1719,2,2025-03-02 17:57:51.589139
8600,5593,6429,1,2025-03-21 03:00:23.010703
8601,4321,791,2,2025-03-31 23:57:33.992839
8602,435,7904,1,2025-06-14 19:37:15.923733
8603,3762,1241,1,2025-10-13 04:18:43.366500
8604,270,6723,3,2025-09-23 06:29:15.120106
8605,3292,244,2,2025-01-30 14:20:32.010363
8606,5168,4411,5,2025-06-26 19:23:39.363614
8607,9430,6168,2,2025-03-07 04:59:22.160690
8608,2007,3173,1,2025-05-21 00:15:59.288843
8609,9377,9469,1,2025-01-05 23:05:37.546863
8610,5814,6173,1,2025-08-16 13:51:21.915855
8611,52,1218,5,2025-02-19 11:31:28.016331
8612,8323,1179,2,2025-07-02 23:10:27.549068
8613,7222,7116,3,2025-06-03 09:59:17.742291
8614,9360,6490,5,2025-02-16 07:45:48.886761
8615,4680,264,2,2025-06-11 02:12:32.012475
8616,3660,9351,3,2025-02-23 15:31:17.154830
8617,3204,5957,1,2025-02-23 20:16:19.529938
8618,9335,8941,2,2025-08-17 18:18:41.604662
8619,8994,6056,1,2025-07-04 05:50:13.578740
8620,9450,5550,3,2025-04-18 11:14:59.286065
8621,1167,2418,4,2025-03-06 01:10:26.800958
8622,3767,1654,3,2025-04-07 23:45:26.515013
8623,7468,8474,2,2025-02-08 10:30:25.212911
8624,7866,2499,3,2025-06-07 11:37:42.104640
8625,2750,404,2,2025-04-04 20:48:17.894575
8626,1921,583,1,2025-04-16 23:47:55.846404
8627,7077,6218,4,2025-07-11 21:06:38.962080
8628,14,1136,3,2025-07-22 23:17:14.600658
8629,615,9719,2,2025-04-24 14:13:00.671591
8630,4218,1492,4,2025-10-12 08:52:26.425364
8631,6182,3167,2,2025-10-17 21:38:21.394927
8632,9156,2391,3,2025-07-06 00:12:56.658000
8633,1790,9268,4,2025-09-20 00:14:47.314190
8634,3775,1321,1,2025-04-12 11:10:23.646630
8635,9042,6543,2,2025-06-22 15:07:32.429407
8636,1646,4934,5,2025-01-31 10:01:43.739858
8637,3550,6465,5,2025-10-15 08:05:10.075814
8638,1037,8679,2,2025-10-07 05:48:58.919370
8639,5887,6070,2,2025-10-25 21:43:21.375070
8640,8935,852,1,2025-01-14 19:02:49.274415
8641,8103,8054,1,2025-07-12 10:32:43.976240
8642,5357,2703,3,2025-01-21 11:19:22.721131
8643,3878,2984,2,2025-06-13 09:25:46.793870
8644,9711,6089,2,2025-09-03 18:17:56.442035
8645,1277,5157,5,2025-08-29 11:08:44.103883
8646,7734,1698,1,2025-04-17 00:39:32.125585
8647,1350,7054,3,2025-03-17 18:09:10.505277
8648,9954,8676,5,2025-02-25 23:21:49.744822
8649,2342,918,3,2025-04-11 03:30:01.282234
8650,6748,3984,5,2025-10-12 07:35:27.164618
8651,6112,3424,1,2025-09-02 11:02:37.606114
8652,3279,3961,4,2025-07-06 19:14:54.300600
8653,7455,104,3,2025-01-25 17:56:33.378635
8654,3413,4519,2,2025-07-09 15:14:28.536149
8655,9333,4807,3,2025-02-13 23:06:09.050742
8656,3959,5282,1,2025-07-14 20:21:10.463896
8657,979,8658,5,2025-10-27 03:54:31.483152
8658,34,7763,1,2025-07-31 03:51:36.799745
8659,1617,6026,5,2025-01-21 05:01:37.950134
8660,4273,7058,5,2025-05-20 07:40:20.607028
8661,9421,2721,4,2025-08-02 00:41:33.160462
8662,2444,4608,2,2025-02-24 10:50:51.544751
8663,4106,8793,5,2025-06-29 22:47:55.400750
8664,4375,336,3,2025-07-05 17:49:57.308137
8665,9820,1229,3,2025-02-06 16:40:18.471374
8666,5297,145,5,2025-09-03 21:25:12.577244
8667,8255,8797,1,2025-07-10 04:05:58.471739
8668,9170,3310,2,2025-07-16 17:31:25.976620
8669,2201,5629,1,2025-10-31 02:59:20.605991
8670,397,5610,3,2025-09-22 15:12:13.389578
8671,3663,551,1,2025-06-19 13:04:21.031461
8672,6143,1601,5,2025-05-15 11:16:00.145540
8673,9162,779,4,2025-07-10 02:29:58.492643
8674,1478,8209,5,2025-04-12 01:50:39.644049
8675,5201,6408,5,2025-07-12 18:02:44.101950
8676,6113,7338,3,2025-07-28 12:33:46.117552
8677,7631,6435,1,2025-07-18 21:36:24.410180
8678,8885,4136,5,2025-03-18 19:44:17.381619
8679,4915,4514,1,2025-03-24 11:30:39.068491
8680,7534,7963,5,2025-06-05 15:47:06.824928
8681,5987,5863,1,2025-08-20 12:52:52.395335
8682,5949,8525,2,2025-08-26 23:50:15.818618
8683,9304,3813,3,2025-03-04 09:04:16.216989
8684,7743,3405,3,2025-01-15 16:49:06.216724
8685,9436,2368,2,2025-08-19 19:23:02.449358
8686,9599,2585,2,2025-09-15 11:44:57.418086
8687,8833,6315,5,2025-05-13 11:01:58.121746
8688,9665,8274,2,2025-07-23 07:46:57.736954
8689,2186,6002,4,2025-04-15 19:18:27.558666
8690,335,9807,3,2025-02-02 08:15:23.790383
8691,7143,5812,1,2025-05-12 15:26:41.275993
8692,6418,4743,5,2025-04-26 21:50:51.607940
8693,8478,4287,2,2025-02-26 22:44:33.687340
8694,6879,1127,3,2025-05-28 02:43:33.251050
8695,8975,7453,1,2025-03-05 23:09:48.475648
8696,4201,3079,1,2025-05-12 02:50:57.260135
8697,4601,6298,3,2025-01-26 19:46:54.185003
8698,545,6266,3,2025-10-03 14:05:28.416634
8699,2702,6363,2,2025-08-02 21:40:27.721268
8700,8156,2795,5,2025-07-12 03:31:37.295345
8701,1261,2608,5,2025-05-22 04:03:08.385532
8702,2715,3429,5,2025-10-15 14:54:01.157406
8703,3629,6505,5,2025-06-01 06:19:06.576116
8704,4319,3346,4,2025-08-23 09:01:01.297854
8705,6344,5598,5,2025-08-14 05:27:03.580807
8706,717,2360,2,2025-05-11 15:16:33.080088
8707,791,9692,2,2025-07-06 19:16:32.698200
8708,1308,5616,5,2025-08-24 00:33:56.031513
8709,6822,6479,3,2025-01-24 23:39:32.717216
8710,5624,3737,4,2025-05-26 21:54:37.873248
8711,6183,3254,1,2025-04-26 03:06:23.169995
8712,5559,4512,3,2025-05-04 19:00:46.360475
8713,6519,5727,4,2025-07-19 10:06:27.761632
8714,6497,7458,3,2025-01-16 20:52:48.121367
8715,4222,996,1,2025-02-03 13:20:45.566837
8716,6942,8807,4,2025-04-01 16:58:54.326940
8717,8073,6717,3,2025-09-05 22:24:47.919219
8718,3636,5380,4,2025-03-21 21:36:10.239203
8719,4424,3458,5,2025-08-06 22:44:03.865494
8720,2553,5951,4,2025-04-13 15:24:16.465673
8721,6230,4181,5,2025-04-18 04:30:29.064566
8722,8351,2181,3,2025-05-22 13:11:32.585782
8723,6870,3105,2,2025-06-05 23:02:54.287409
8724,9807,7360,2,2025-08-05 15:17:18.975717
8725,9453,8776,4,2025-09-24 19:34:21.438741
8726,760,8489,4,2025-01-07 03:42:20.430854
8727,7246,5794,2,2025-08-20 22:57:40.818987
8728,7730,8096,5,2025-03-24 03:23:30.707563
8729,3083,789,5,2025-05-23 18:30:05.198664
8730,4851,6293,5,2025-01-21 15:14:36.168678
8731,4230,4715,1,2025-08-26 03:04:53.428381
8732,1183,1627,4,2025-02-11 08:26:14.262264
8733,1225,8720,5,2025-09-29 09:09:53.709735
8734,2674,8146,2,2025-08-21 20:28:35.216908
8735,2198,74,2,2025-08-27 22:07:26.328611
8736,5753,9818,2,2025-06-14 08:35:48.199472
8737,8942,9136,4,2025-04-08 12:10:18.858383
8738,4172,2154,5,2025-10-24 22:21:01.682046
8739,9165,1984,2,2025-01-17 19:34:58.291531
8740,9687,4258,3,2025-07-15 06:20:36.570220
8741,6487,3810,1,2025-02-14 13:50:42.050436
8742,747,9470,2,2025-01-20 08:37:54.259111
8743,9774,8445,4,2025-09-26 03:34:43.438494
8744,8021,3188,1,2025-04-29 18:00:56.508374
8745,3940,6335,5,2025-02-18 06:21:29.961536
8746,309,3640,4,2025-05-23 22:54:09.644361
8747,1565,9634,5,2025-09-12 17:30:58.262560
8748,2367,5299,5,2025-05-30 05:14:04.716389
8749,813,9075,3,2025-09-08 17:28:32.566203
8750,3275,1673,1,2025-08-28 11:39:50.069724
8751,2414,1050,2,2025-10-21 10:43:56.358378
8752,913,4672,4,2025-06-26 18:57:23.224487
8753,1595,1512,3,2025-01-16 16:23:06.282736
8754,5012,3435,2,2025-01-29 02:50:58.466491
8755,7471,398,4,2025-01-13 04:42:51.191237
8756,9426,9109,2,2025-01-01 11:56:45.376506
8757,8462,4077,1,2025-01-12 11:28:34.495871
8758,2688,4126,3,2025-01-18 23:39:55.848711
8759,399,9733,5,2025-07-24 18:51:14.387427
8760,1573,3625,4,2025-01-21 09:14:13.449231
8761,4444,495,3,2025-09-20 10:28:38.389101
8762,2198,6692,3,2025-03-06 17:31:35.053016
8763,6884,9136,2,2025-06-03 16:15:01.303271
8764,6035,140,3,2025-07-02 15:29:16.605639
8765,35,8855,1,2025-06-24 00:58:27.506258
8766,1867,2639,5,2025-01-29 11:29:33.852861
8767,1787,1352,3,2025-02-20 20:36:20.300507
8768,1607,4587,4,2025-04-29 14:27:01.753720
8769,1393,2732,3,2025-09-20 04:29:18.340231
8770,5143,9883,2,2025-08-14 05:41:21.162975
8771,3917,6334,2,2025-10-17 20:30:31.015816
8772,3337,5576,4,2025-10-04 14:08:35.498858
8773,1803,4620,2,2025-10-06 14:30:25.064918
8774,7611,5899,3,2025-09-20 11:57:29.453309
8775,525,7665,1,2025-10-17 09:07:22.388490
8776,6160,6760,1,2025-07-10 16:47:21.022122
8777,2280,8354,2,2025-07-05 14:52:17.437078
8778,7076,4459,4,2025-06-11 04:41:56.677826
8779,7805,7770,1,2025-02-26 09:06:25.807876
8780,5800,6879,1,2025-10-21 23:53:36.233953
8781,6487,2233,3,2025-03-03 16:21:44.113258
8782,6791,2896,3,2025-07-11 18:22:25.251570
8783,1672,8193,4,2025-07-21 10:04:07.967901
8784,9747,8058,5,2025-08-06 10:39:12.326198
8785,5898,7147,5,2025-09-27 17:11:42.245268
8786,723,9374,1,2025-08-18 09:10:53.300261
8787,9667,6234,2,2025-06-29 20:48:36.518177
8788,1266,4908,1,2025-08-14 07:43:25.027265
8789,2884,8819,4,2025-01-29 06:00:04.420836
8790,4388,8560,4,2025-01-25 09:33:08.579099
8791,519,8979,1,2025-09-16 02:43:43.749468
8792,1394,6296,1,2025-10-12 06:18:10.898417
8793,6132,1260,1,2025-10-21 07:19:01.025325
8794,1417,3808,2,2025-05-07 16:36:37.359902
8795,1136,7264,1,2025-10-29 23:04:50.655734
8796,6056,5228,3,2025-02-18 06:13:26.741109
8797,1189,3203,3,2025-03-28 05:48:28.715232
8798,5636,8709,2,2025-04-24 18:54:24.709781
8799,1304,444,1,2025-10-05 17:30:05.383575
8800,6635,9370,2,2025-08-09 04:18:00.945342
8801,4109,118,2,2025-04-23 17:45:24.316540
8802,220,7873,5,2025-07-07 15:34:53.018103
8803,4302,7030,2,2025-02-20 10:15:54.833530
8804,4010,1369,1,2025-02-10 03:55:07.649147
8805,6034,5016,4,2025-03-26 22:17:12.933345
8806,3974,4389,3,2025-03-31 21:59:07.370964
8807,8111,4328,5,2025-03-29 07:25:16.006013
8808,7911,6351,5,2025-09-15 23:41:51.563827
8809,8599,616,2,2025-08-13 03:03:06.888007
8810,2508,3857,2,2025-06-07 06:18:50.934014
8811,7166,2040,2,2025-02-03 22:59:22.284406
8812,9911,9828,1,2025-02-19 15:55:20.665378
8813,2284,6284,5,2025-03-05 17:09:51.200748
8814,7563,1778,2,2025-09-20 06:33:27.088498
8815,9848,8700,4,2025-10-28 12:03:44.755640
8816,9426,8461,4,2025-01-28 07:08:51.608935
8817,9038,68,3,2025-06-17 02:51:34.641161
8818,6345,4335,3,2025-03-27 17:16:40.319065
8819,4491,2263,4,2025-10-18 03:48:28.028544
8820,9118,4149,2,2025-06-09 01:09:05.320437
8821,1656,5923,1,2025-04-12 15:25:16.211226
8822,4313,1250,5,2025-08-24 20:21:57.409070
8823,5643,8409,5,2025-06-06 00:01:48.405749
8824,6449,654,2,2025-08-17 20:30:17.789696
8825,1529,8042,5,2025-02-03 17:56:19.795381
8826,520,4698,3,2025-09-16 22:58:50.160094
8827,7853,8927,5,2025-01-24 10:50:45.940952
8828,3085,5960,3,2025-02-21 21:09:16.195835
8829,6678,169,1,2025-02-03 16:18:34.095980
8830,8969,6911,1,2025-06-12 10:15:58.543315
8831,3235,1146,3,2025-01-07 10:16:11.806817
8832,6583,4807,1,2025-09-08 19:51:46.231807
8833,2979,1820,3,2025-04-14 06:13:06.067753
8834,176,4401,3,2025-10-17 22:13:29.208408
8835,4059,8211,3,2025-07-01 14:58:18.620436
8836,9999,3336,1,2025-06-04 15:46:25.866127
8837,2242,193,1,2025-08-16 12:41:13.347420
8838,8431,3237,4,2025-02-01 01:27:51.856619
8839,321,7685,4,2025-03-13 22:53:58.900014
8840,1646,52,3,2025-07-16 04:38:31.266150
8841,4364,6010,2,2025-01-06 01:47:14.087848
8842,4472,5136,4,2025-06-17 03:10:56.872134
8843,2610,4363,4,2025-10-07 03:41:54.747422
8844,7143,2162,3,2025-02-09 19:14:58.663441
8845,1889,3667,4,2025-04-11 11:08:41.226785
8846,5008,1767,2,2025-03-31 00:20:53.179018
8847,5184,8910,5,2025-04-19 17:19:14.558110
8848,1701,901,3,2025-04-04 04:12:06.176664
